DateID,Date,Month,Quarter,Year
4870,2024-03-20 23:14:03.729749,March,1,2024
4871,2024-05-02 23:14:03.729749,May,2,2024
4872,2023-12-21 23:14:03.729749,December,4,2023
4873,2023-01-09 23:14:03.729749,January,1,2023
4874,2024-07-11 23:14:03.729749,July,3,2024
4875,2023-04-15 23:14:03.729749,April,2,2023
4876,2022-10-26 23:14:03.729749,October,4,2022
4877,2024-05-22 23:14:03.729749,May,2,2024
4878,2024-03-03 23:14:03.729749,March,1,2024
4879,2024-06-22 23:14:03.729749,June,2,2024
4880,2024-03-15 23:14:03.729749,March,1,2024
4881,2024-03-22 23:14:03.729749,March,1,2024
4882,2023-10-08 23:14:03.729749,October,4,2023
4883,2024-02-16 23:14:03.729749,February,1,2024
4884,2024-09-23 23:14:03.729749,September,3,2024
4885,2024-07-08 23:14:03.729749,July,3,2024
4886,2022-10-26 23:14:03.729749,October,4,2022
4887,2023-09-13 23:14:03.729749,September,3,2023
4888,2023-08-10 23:14:03.729749,August,3,2023
4889,2022-11-19 23:14:03.729749,November,4,2022
4890,2024-06-13 23:14:03.729749,June,2,2024
4891,2023-03-14 23:14:03.729749,March,1,2023
4892,2024-03-12 23:14:03.729749,March,1,2024
4893,2023-09-12 23:14:03.729749,September,3,2023
4894,2024-04-17 23:14:03.729749,April,2,2024
4895,2022-10-17 23:14:03.729749,October,4,2022
4896,2024-01-30 23:14:03.729749,January,1,2024
4897,2023-02-21 23:14:03.729749,February,1,2023
4898,2023-01-16 23:14:03.729749,January,1,2023
4899,2023-03-13 23:14:03.729749,March,1,2023
4900,2023-04-18 23:14:03.729749,April,2,2023
4901,2024-02-20 23:14:03.729749,February,1,2024
4902,2022-11-26 23:14:03.729749,November,4,2022
4903,2023-10-28 23:14:03.729749,October,4,2023
4904,2023-04-20 23:14:03.729749,April,2,2023
4905,2022-12-12 23:14:03.729749,December,4,2022
4906,2024-07-28 23:14:03.729749,July,3,2024
4907,2023-08-20 23:14:03.729749,August,3,2023
4908,2023-07-16 23:14:03.729749,July,3,2023
4909,2023-08-13 23:14:03.729749,August,3,2023
4910,2023-12-18 23:14:03.729749,December,4,2023
4911,2023-11-08 23:14:03.729749,November,4,2023
4912,2023-01-23 23:14:03.729749,January,1,2023
4913,2024-05-04 23:14:03.729749,May,2,2024
4914,2023-10-11 23:14:03.729749,October,4,2023
4915,2023-05-26 23:14:03.729749,May,2,2023
4916,2024-10-01 23:14:03.729749,October,4,2024
4917,2024-04-03 23:14:03.729749,April,2,2024
4918,2022-10-17 23:14:03.729749,October,4,2022
4919,2023-06-07 23:14:03.729749,June,2,2023
4920,2023-11-13 23:14:03.729749,November,4,2023
4921,2024-08-19 23:14:03.729749,August,3,2024
4922,2023-10-04 23:14:03.729749,October,4,2023
4923,2024-08-27 23:14:03.729749,August,3,2024
4924,2023-02-05 23:14:03.729749,February,1,2023
4925,2024-06-03 23:14:03.729749,June,2,2024
4926,2023-12-28 23:14:03.729749,December,4,2023
4927,2023-02-17 23:14:03.729749,February,1,2023
4928,2024-08-12 23:14:03.729749,August,3,2024
4929,2023-04-23 23:14:03.729749,April,2,2023
4930,2023-06-29 23:14:03.729749,June,2,2023
4931,2022-11-26 23:14:03.729749,November,4,2022
4932,2023-01-03 23:14:03.729749,January,1,2023
4933,2024-01-01 23:14:03.729749,January,1,2024
4934,2024-07-25 23:14:03.729749,July,3,2024
4935,2023-02-18 23:14:03.729749,February,1,2023
4936,2023-01-26 23:14:03.729749,January,1,2023
4937,2024-09-21 23:14:03.729749,September,3,2024
4938,2023-03-04 23:14:03.729749,March,1,2023
4939,2024-08-22 23:14:03.729749,August,3,2024
4940,2024-04-28 23:14:03.729749,April,2,2024
4941,2023-11-14 23:14:03.729749,November,4,2023
4942,2022-10-11 23:14:03.729749,October,4,2022
4943,2022-11-15 23:14:03.729749,November,4,2022
4944,2024-03-10 23:14:03.729749,March,1,2024
4945,2023-11-11 23:14:03.729749,November,4,2023
4946,2023-11-10 23:14:03.729749,November,4,2023
4947,2022-11-13 23:14:03.729749,November,4,2022
4948,2023-08-27 23:14:03.729749,August,3,2023
4949,2023-03-10 23:14:03.729749,March,1,2023
4950,2024-09-30 23:14:03.729749,September,3,2024
4951,2023-09-16 23:14:03.729749,September,3,2023
4952,2023-08-09 23:14:03.729749,August,3,2023
4953,2022-11-27 23:14:03.729749,November,4,2022
4954,2024-06-04 23:14:03.729749,June,2,2024
4955,2023-08-04 23:14:03.729749,August,3,2023
4956,2024-02-17 23:14:03.729749,February,1,2024
4957,2023-04-26 23:14:03.729749,April,2,2023
4958,2023-09-21 23:14:03.729749,September,3,2023
4959,2024-02-06 23:14:03.729749,February,1,2024
4960,2023-04-28 23:14:03.729749,April,2,2023
4961,2023-08-31 23:14:03.729749,August,3,2023
4962,2023-02-22 23:14:03.729749,February,1,2023
4963,2023-11-04 23:14:03.729749,November,4,2023
4964,2023-05-03 23:14:03.729749,May,2,2023
4965,2023-03-18 23:14:03.729749,March,1,2023
4966,2023-10-21 23:14:03.729749,October,4,2023
4967,2024-08-06 23:14:03.729749,August,3,2024
4968,2024-02-17 23:14:03.729749,February,1,2024
4969,2023-04-10 23:14:03.729749,April,2,2023
4970,2024-08-24 23:14:03.729749,August,3,2024
4971,2023-02-11 23:14:03.729749,February,1,2023
4972,2024-04-25 23:14:03.729749,April,2,2024
4973,2023-11-09 23:14:03.729749,November,4,2023
4974,2024-09-03 23:14:03.729749,September,3,2024
4975,2023-01-18 23:14:03.729749,January,1,2023
4976,2024-07-05 23:14:03.729749,July,3,2024
4977,2023-11-27 23:14:03.729749,November,4,2023
4978,2024-08-27 23:14:03.729749,August,3,2024
4979,2022-10-19 23:14:03.729749,October,4,2022
4980,2023-02-20 23:14:03.729749,February,1,2023
4981,2023-01-28 23:14:03.729749,January,1,2023
4982,2023-01-29 23:14:03.729749,January,1,2023
4983,2023-08-13 23:14:03.729749,August,3,2023
4984,2023-12-04 23:14:03.729749,December,4,2023
4985,2023-04-11 23:14:03.729749,April,2,2023
4986,2023-04-29 23:14:03.729749,April,2,2023
4987,2023-01-24 23:14:03.729749,January,1,2023
4988,2023-06-03 23:14:03.729749,June,2,2023
4989,2024-08-28 23:14:03.729749,August,3,2024
4990,2024-06-12 23:14:03.729749,June,2,2024
4991,2023-11-06 23:14:03.729749,November,4,2023
4992,2023-12-04 23:14:03.729749,December,4,2023
4993,2022-12-31 23:14:03.729749,December,4,2022
4994,2024-08-26 23:14:03.729749,August,3,2024
4995,2023-03-08 23:14:03.729749,March,1,2023
4996,2023-03-22 23:14:03.729749,March,1,2023
4997,2023-11-27 23:14:03.729749,November,4,2023
4998,2023-06-29 23:14:03.729749,June,2,2023
4999,2024-03-11 23:14:03.729749,March,1,2024
5000,2023-06-22 23:14:03.729749,June,2,2023
5001,2022-12-21 23:14:03.729749,December,4,2022
5002,2023-07-29 23:14:03.729749,July,3,2023
5003,2023-08-03 23:14:03.729749,August,3,2023
5004,2024-06-15 23:14:03.729749,June,2,2024
5005,2022-12-06 23:14:03.729749,December,4,2022
5006,2024-05-20 23:14:03.729749,May,2,2024
5007,2024-03-17 23:14:03.729749,March,1,2024
5008,2023-05-04 23:14:03.729749,May,2,2023
5009,2023-11-18 23:14:03.729749,November,4,2023
5010,2024-06-24 23:14:03.729749,June,2,2024
5011,2023-09-10 23:14:03.729749,September,3,2023
5012,2024-06-16 23:14:03.729749,June,2,2024
5013,2023-09-22 23:14:03.729749,September,3,2023
5014,2023-10-15 23:14:03.729749,October,4,2023
5015,2023-09-17 23:14:03.729749,September,3,2023
5016,2024-03-09 23:14:03.729749,March,1,2024
5017,2024-01-24 23:14:03.729749,January,1,2024
5018,2023-11-02 23:14:03.729749,November,4,2023
5019,2023-09-12 23:14:03.729749,September,3,2023
5020,2024-09-11 23:14:03.729749,September,3,2024
5021,2023-10-12 23:14:03.729749,October,4,2023
5022,2023-06-22 23:14:03.729749,June,2,2023
5023,2023-06-19 23:14:03.729749,June,2,2023
5024,2024-08-23 23:14:03.729749,August,3,2024
5025,2023-10-13 23:14:03.729749,October,4,2023
5026,2022-11-20 23:14:03.729749,November,4,2022
5027,2024-09-06 23:14:03.729749,September,3,2024
5028,2024-02-20 23:14:03.729749,February,1,2024
5029,2022-12-19 23:14:03.729749,December,4,2022
5030,2023-10-10 23:14:03.729749,October,4,2023
5031,2023-02-27 23:14:03.729749,February,1,2023
5032,2023-04-02 23:14:03.729749,April,2,2023
5033,2023-07-11 23:14:03.729749,July,3,2023
5034,2024-02-28 23:14:03.729749,February,1,2024
5035,2024-01-08 23:14:03.729749,January,1,2024
5036,2022-11-13 23:14:03.729749,November,4,2022
5037,2023-04-22 23:14:03.729749,April,2,2023
5038,2024-04-01 23:14:03.729749,April,2,2024
5039,2024-04-09 23:14:03.729749,April,2,2024
5040,2023-07-07 23:14:03.729749,July,3,2023
5041,2023-08-26 23:14:03.729749,August,3,2023
5042,2023-06-07 23:14:03.729749,June,2,2023
5043,2023-06-15 23:14:03.729749,June,2,2023
5044,2023-05-09 23:14:03.729749,May,2,2023
5045,2023-10-05 23:14:03.729749,October,4,2023
5046,2024-02-18 23:14:03.729749,February,1,2024
5047,2023-02-04 23:14:03.729749,February,1,2023
5048,2023-05-25 23:14:03.729749,May,2,2023
5049,2023-09-01 23:14:03.729749,September,3,2023
5050,2023-07-06 23:14:03.729749,July,3,2023
5051,2024-06-14 23:14:03.729749,June,2,2024
5052,2024-06-10 23:14:03.729749,June,2,2024
5053,2023-04-21 23:14:03.729749,April,2,2023
5054,2023-01-25 23:14:03.729749,January,1,2023
5055,2024-06-24 23:14:03.729749,June,2,2024
5056,2024-08-17 23:14:03.729749,August,3,2024
5057,2023-12-27 23:14:03.729749,December,4,2023
5058,2023-02-02 23:14:03.729749,February,1,2023
5059,2024-08-16 23:14:03.729749,August,3,2024
5060,2024-03-09 23:14:03.729749,March,1,2024
5061,2024-03-12 23:14:03.729749,March,1,2024
5062,2024-09-10 23:14:03.729749,September,3,2024
5063,2023-09-09 23:14:03.729749,September,3,2023
5064,2023-09-20 23:14:03.729749,September,3,2023
5065,2023-02-17 23:14:03.729749,February,1,2023
5066,2023-02-08 23:14:03.729749,February,1,2023
5067,2023-08-28 23:14:03.729749,August,3,2023
5068,2022-12-16 23:14:03.729749,December,4,2022
5069,2023-05-28 23:14:03.729749,May,2,2023
5070,2024-02-20 23:14:03.729749,February,1,2024
5071,2023-12-08 23:14:03.729749,December,4,2023
5072,2023-04-20 23:14:03.729749,April,2,2023
5073,2022-10-31 23:14:03.729749,October,4,2022
5074,2024-07-12 23:14:03.729749,July,3,2024
5075,2024-04-18 23:14:03.729749,April,2,2024
5076,2023-03-18 23:14:03.729749,March,1,2023
5077,2023-12-05 23:14:03.729749,December,4,2023
5078,2023-07-10 23:14:03.729749,July,3,2023
5079,2024-01-12 23:14:03.729749,January,1,2024
5080,2023-09-19 23:14:03.729749,September,3,2023
5081,2022-12-04 23:14:03.729749,December,4,2022
5082,2024-07-02 23:14:03.729749,July,3,2024
5083,2023-12-04 23:14:03.729749,December,4,2023
5084,2023-11-04 23:14:03.729749,November,4,2023
5085,2023-05-23 23:14:03.729749,May,2,2023
5086,2023-04-21 23:14:03.729749,April,2,2023
5087,2022-10-25 23:14:03.729749,October,4,2022
5088,2022-10-26 23:14:03.729749,October,4,2022
5089,2023-12-05 23:14:03.729749,December,4,2023
5090,2024-03-10 23:14:03.729749,March,1,2024
5091,2024-06-21 23:14:03.729749,June,2,2024
5092,2024-05-07 23:14:03.729749,May,2,2024
5093,2023-10-11 23:14:03.729749,October,4,2023
5094,2024-04-10 23:14:03.729749,April,2,2024
5095,2024-06-07 23:14:03.729749,June,2,2024
5096,2024-08-15 23:14:03.729749,August,3,2024
5097,2023-03-09 23:14:03.729749,March,1,2023
5098,2024-04-03 23:14:03.729749,April,2,2024
5099,2024-05-20 23:14:03.729749,May,2,2024
5100,2023-03-30 23:14:03.729749,March,1,2023
5101,2023-07-05 23:14:03.729749,July,3,2023
5102,2023-07-02 23:14:03.729749,July,3,2023
5103,2023-10-15 23:14:03.729749,October,4,2023
5104,2023-11-27 23:14:03.729749,November,4,2023
5105,2022-11-16 23:14:03.729749,November,4,2022
5106,2024-04-10 23:14:03.729749,April,2,2024
5107,2023-05-21 23:14:03.729749,May,2,2023
5108,2024-02-05 23:14:03.729749,February,1,2024
5109,2024-05-09 23:14:03.729749,May,2,2024
5110,2023-03-02 23:14:03.729749,March,1,2023
5111,2024-09-27 23:14:03.729749,September,3,2024
5112,2022-12-26 23:14:03.729749,December,4,2022
5113,2024-06-10 23:14:03.729749,June,2,2024
5114,2023-01-27 23:14:03.729749,January,1,2023
5115,2024-05-17 23:14:03.729749,May,2,2024
5116,2023-11-24 23:14:03.729749,November,4,2023
5117,2023-07-26 23:14:03.729749,July,3,2023
5118,2023-01-25 23:14:03.729749,January,1,2023
5119,2024-06-08 23:14:03.729749,June,2,2024
5120,2023-01-28 23:14:03.729749,January,1,2023
5121,2023-10-01 23:14:03.729749,October,4,2023
5122,2023-12-31 23:14:03.729749,December,4,2023
5123,2022-12-16 23:14:03.729749,December,4,2022
5124,2024-02-26 23:14:03.729749,February,1,2024
5125,2024-04-16 23:14:03.729749,April,2,2024
5126,2023-08-22 23:14:03.729749,August,3,2023
5127,2024-03-16 23:14:03.729749,March,1,2024
5128,2023-10-26 23:14:03.729749,October,4,2023
5129,2024-03-21 23:14:03.729749,March,1,2024
5130,2024-05-22 23:14:03.729749,May,2,2024
5131,2022-12-11 23:14:03.729749,December,4,2022
5132,2023-05-29 23:14:03.729749,May,2,2023
5133,2024-04-28 23:14:03.729749,April,2,2024
5134,2023-06-19 23:14:03.729749,June,2,2023
5135,2023-07-26 23:14:03.729749,July,3,2023
5136,2024-01-22 23:14:03.729749,January,1,2024
5137,2024-02-01 23:14:03.729749,February,1,2024
5138,2024-09-04 23:14:03.729749,September,3,2024
5139,2023-04-30 23:14:03.729749,April,2,2023
5140,2023-08-24 23:14:03.729749,August,3,2023
5141,2023-05-20 23:14:03.729749,May,2,2023
5142,2023-02-21 23:14:03.729749,February,1,2023
5143,2024-06-05 23:14:03.729749,June,2,2024
5144,2024-02-24 23:14:03.729749,February,1,2024
5145,2023-12-02 23:14:03.729749,December,4,2023
5146,2024-05-31 23:14:03.729749,May,2,2024
5147,2024-09-26 23:14:03.729749,September,3,2024
5148,2024-01-31 23:14:03.729749,January,1,2024
5149,2024-03-19 23:14:03.729749,March,1,2024
5150,2023-11-19 23:14:03.729749,November,4,2023
5151,2024-07-26 23:14:03.729749,July,3,2024
5152,2023-11-21 23:14:03.729749,November,4,2023
5153,2024-07-13 23:14:03.729749,July,3,2024
5154,2023-05-12 23:14:03.729749,May,2,2023
5155,2023-01-11 23:14:03.729749,January,1,2023
5156,2022-11-12 23:14:03.729749,November,4,2022
5157,2024-04-29 23:14:03.729749,April,2,2024
5158,2022-11-06 23:14:03.729749,November,4,2022
5159,2023-10-23 23:14:03.729749,October,4,2023
5160,2024-05-20 23:14:03.729749,May,2,2024
5161,2023-08-26 23:14:03.729749,August,3,2023
5162,2024-06-28 23:14:03.729749,June,2,2024
5163,2024-02-01 23:14:03.729749,February,1,2024
5164,2023-05-31 23:14:03.729749,May,2,2023
5165,2023-11-26 23:14:03.729749,November,4,2023
5166,2024-05-03 23:14:03.729749,May,2,2024
5167,2023-07-16 23:14:03.729749,July,3,2023
5168,2023-03-13 23:14:03.729749,March,1,2023
5169,2024-02-05 23:14:03.729749,February,1,2024
5170,2022-11-09 23:14:03.729749,November,4,2022
5171,2023-04-03 23:14:03.729749,April,2,2023
5172,2023-05-03 23:14:03.729749,May,2,2023
5173,2024-03-02 23:14:03.729749,March,1,2024
5174,2023-12-03 23:14:03.729749,December,4,2023
5175,2023-08-21 23:14:03.729749,August,3,2023
5176,2024-10-01 23:14:03.729749,October,4,2024
5177,2024-03-14 23:14:03.729749,March,1,2024
5178,2022-12-01 23:14:03.729749,December,4,2022
5179,2023-11-05 23:14:03.729749,November,4,2023
5180,2024-04-24 23:14:03.729749,April,2,2024
5181,2023-11-19 23:14:03.729749,November,4,2023
5182,2022-12-16 23:14:03.729749,December,4,2022
5183,2023-08-22 23:14:03.729749,August,3,2023
5184,2024-08-25 23:14:03.729749,August,3,2024
5185,2024-08-20 23:14:03.729749,August,3,2024
5186,2023-10-13 23:14:03.729749,October,4,2023
5187,2024-06-17 23:14:03.729749,June,2,2024
5188,2024-03-02 23:14:03.729749,March,1,2024
5189,2023-07-12 23:14:03.729749,July,3,2023
5190,2023-10-23 23:14:03.729749,October,4,2023
5191,2023-07-31 23:14:03.729749,July,3,2023
5192,2024-03-26 23:14:03.729749,March,1,2024
5193,2023-11-21 23:14:03.729749,November,4,2023
5194,2023-01-07 23:14:03.729749,January,1,2023
5195,2024-10-07 23:14:03.729749,October,4,2024
5196,2024-07-04 23:14:03.729749,July,3,2024
5197,2023-07-02 23:14:03.729749,July,3,2023
5198,2023-04-25 23:14:03.729749,April,2,2023
5199,2023-05-19 23:14:03.729749,May,2,2023
5200,2023-07-24 23:14:03.729749,July,3,2023
5201,2023-04-02 23:14:03.729749,April,2,2023
5202,2023-01-18 23:14:03.729749,January,1,2023
5203,2024-02-06 23:14:03.729749,February,1,2024
5204,2023-03-07 23:14:03.729749,March,1,2023
5205,2024-03-09 23:14:03.729749,March,1,2024
5206,2024-09-14 23:14:03.729749,September,3,2024
5207,2023-07-26 23:14:03.729749,July,3,2023
5208,2024-04-20 23:14:03.729749,April,2,2024
5209,2022-11-04 23:14:03.729749,November,4,2022
5210,2024-05-31 23:14:03.729749,May,2,2024
5211,2024-07-16 23:14:03.729749,July,3,2024
5212,2024-06-28 23:14:03.729749,June,2,2024
5213,2024-06-21 23:14:03.729749,June,2,2024
5214,2022-12-16 23:14:03.729749,December,4,2022
5215,2023-05-25 23:14:03.729749,May,2,2023
5216,2023-10-01 23:14:03.729749,October,4,2023
5217,2022-12-29 23:14:03.729749,December,4,2022
5218,2023-12-02 23:14:03.729749,December,4,2023
5219,2023-04-05 23:14:03.729749,April,2,2023
5220,2023-01-16 23:14:03.729749,January,1,2023
5221,2023-05-25 23:14:03.729749,May,2,2023
5222,2022-11-10 23:14:03.729749,November,4,2022
5223,2023-05-09 23:14:03.729749,May,2,2023
5224,2023-07-18 23:14:03.729749,July,3,2023
5225,2023-03-31 23:14:03.729749,March,1,2023
5226,2024-06-14 23:14:03.729749,June,2,2024
5227,2024-08-18 23:14:03.729749,August,3,2024
5228,2022-10-18 23:14:03.729749,October,4,2022
5229,2023-04-21 23:14:03.729749,April,2,2023
5230,2024-09-11 23:14:03.729749,September,3,2024
5231,2023-10-25 23:14:03.729749,October,4,2023
5232,2023-10-17 23:14:03.729749,October,4,2023
5233,2023-05-14 23:14:03.729749,May,2,2023
5234,2023-06-03 23:14:03.729749,June,2,2023
5235,2024-05-22 23:14:03.729749,May,2,2024
5236,2024-02-17 23:14:03.729749,February,1,2024
5237,2023-02-09 23:14:03.729749,February,1,2023
5238,2023-04-14 23:14:03.729749,April,2,2023
5239,2024-06-02 23:14:03.729749,June,2,2024
5240,2024-09-29 23:14:03.729749,September,3,2024
5241,2023-04-10 23:14:03.729749,April,2,2023
5242,2024-07-27 23:14:03.729749,July,3,2024
5243,2023-08-21 23:14:03.729749,August,3,2023
5244,2023-05-16 23:14:03.729749,May,2,2023
5245,2023-01-06 23:14:03.729749,January,1,2023
5246,2024-01-13 23:14:03.729749,January,1,2024
5247,2023-05-29 23:14:03.729749,May,2,2023
5248,2024-09-25 23:14:03.729749,September,3,2024
5249,2024-06-26 23:14:03.729749,June,2,2024
5250,2024-08-28 23:14:03.729749,August,3,2024
5251,2023-10-07 23:14:03.729749,October,4,2023
5252,2024-06-07 23:14:03.729749,June,2,2024
5253,2024-06-04 23:14:03.729749,June,2,2024
5254,2024-09-27 23:14:03.729749,September,3,2024
5255,2022-12-23 23:14:03.729749,December,4,2022
5256,2023-03-28 23:14:03.729749,March,1,2023
5257,2023-09-11 23:14:03.729749,September,3,2023
5258,2024-04-02 23:14:03.729749,April,2,2024
5259,2024-04-25 23:14:03.729749,April,2,2024
5260,2022-12-01 23:14:03.729749,December,4,2022
5261,2024-09-11 23:14:03.729749,September,3,2024
5262,2024-08-31 23:14:03.729749,August,3,2024
5263,2024-10-05 23:14:03.729749,October,4,2024
5264,2022-12-30 23:14:03.729749,December,4,2022
5265,2023-12-15 23:14:03.729749,December,4,2023
5266,2023-04-23 23:14:03.729749,April,2,2023
5267,2022-12-10 23:14:03.729749,December,4,2022
5268,2023-12-08 23:14:03.729749,December,4,2023
5269,2023-01-30 23:14:03.729749,January,1,2023
5270,2024-06-28 23:14:03.729749,June,2,2024
5271,2022-12-18 23:14:03.729749,December,4,2022
5272,2024-04-15 23:14:03.729749,April,2,2024
5273,2023-08-28 23:14:03.729749,August,3,2023
5274,2023-04-09 23:14:03.729749,April,2,2023
5275,2022-11-04 23:14:03.729749,November,4,2022
5276,2023-12-17 23:14:03.729749,December,4,2023
5277,2024-08-24 23:14:03.729749,August,3,2024
5278,2023-06-28 23:14:03.729749,June,2,2023
5279,2023-03-18 23:14:03.729749,March,1,2023
5280,2024-10-05 23:14:03.729749,October,4,2024
5281,2023-06-16 23:14:03.729749,June,2,2023
5282,2024-01-10 23:14:03.729749,January,1,2024
5283,2024-05-04 23:14:03.729749,May,2,2024
5284,2023-04-09 23:14:03.729749,April,2,2023
5285,2023-08-15 23:14:03.729749,August,3,2023
5286,2023-02-12 23:14:03.729749,February,1,2023
5287,2024-04-22 23:14:03.729749,April,2,2024
5288,2024-08-24 23:14:03.729749,August,3,2024
5289,2023-06-20 23:14:03.729749,June,2,2023
5290,2024-09-28 23:14:03.729749,September,3,2024
5291,2023-07-30 23:14:03.729749,July,3,2023
5292,2023-11-05 23:14:03.729749,November,4,2023
5293,2023-07-02 23:14:03.729749,July,3,2023
5294,2022-11-18 23:14:03.729749,November,4,2022
5295,2022-10-27 23:14:03.729749,October,4,2022
5296,2024-08-15 23:14:03.729749,August,3,2024
5297,2024-10-10 23:14:03.729749,October,4,2024
5298,2022-12-07 23:14:03.729749,December,4,2022
5299,2023-04-30 23:14:03.729749,April,2,2023
5300,2024-07-27 23:14:03.729749,July,3,2024
5301,2024-05-24 23:14:03.729749,May,2,2024
5302,2022-12-15 23:14:03.729749,December,4,2022
5303,2023-08-11 23:14:03.729749,August,3,2023
5304,2023-07-11 23:14:03.729749,July,3,2023
5305,2024-02-07 23:14:03.729749,February,1,2024
5306,2024-08-11 23:14:03.729749,August,3,2024
5307,2023-08-29 23:14:03.729749,August,3,2023
5308,2022-11-21 23:14:03.729749,November,4,2022
5309,2022-12-09 23:14:03.729749,December,4,2022
5310,2024-07-29 23:14:03.729749,July,3,2024
5311,2023-11-06 23:14:03.729749,November,4,2023
5312,2023-01-11 23:14:03.729749,January,1,2023
5313,2022-12-29 23:14:03.729749,December,4,2022
5314,2024-01-31 23:14:03.729749,January,1,2024
5315,2024-09-01 23:14:03.729749,September,3,2024
5316,2022-12-11 23:14:03.729749,December,4,2022
5317,2023-10-20 23:14:03.729749,October,4,2023
5318,2024-03-05 23:14:03.729749,March,1,2024
5319,2023-10-29 23:14:03.729749,October,4,2023
5320,2024-03-21 23:14:03.729749,March,1,2024
5321,2023-09-02 23:14:03.729749,September,3,2023
5322,2023-12-24 23:14:03.729749,December,4,2023
5323,2023-12-11 23:14:03.729749,December,4,2023
5324,2024-03-26 23:14:03.729749,March,1,2024
5325,2024-05-30 23:14:03.729749,May,2,2024
5326,2023-06-14 23:14:03.729749,June,2,2023
5327,2023-01-11 23:14:03.729749,January,1,2023
5328,2024-07-09 23:14:03.729749,July,3,2024
5329,2024-02-07 23:14:03.729749,February,1,2024
5330,2024-01-16 23:14:03.729749,January,1,2024
5331,2022-12-28 23:14:03.729749,December,4,2022
5332,2024-08-27 23:14:03.729749,August,3,2024
5333,2024-02-04 23:14:03.729749,February,1,2024
5334,2022-10-30 23:14:03.729749,October,4,2022
5335,2024-04-16 23:14:03.729749,April,2,2024
5336,2024-09-24 23:14:03.729749,September,3,2024
5337,2024-03-14 23:14:03.729749,March,1,2024
5338,2023-04-08 23:14:03.729749,April,2,2023
5339,2024-05-17 23:14:03.729749,May,2,2024
5340,2023-07-12 23:14:03.729749,July,3,2023
5341,2024-08-29 23:14:03.729749,August,3,2024
5342,2023-04-19 23:14:03.729749,April,2,2023
5343,2024-09-07 23:14:03.729749,September,3,2024
5344,2023-01-19 23:14:03.729749,January,1,2023
5345,2023-07-25 23:14:03.729749,July,3,2023
5346,2024-05-16 23:14:03.729749,May,2,2024
5347,2023-04-29 23:14:03.729749,April,2,2023
5348,2023-12-21 23:14:03.729749,December,4,2023
5349,2023-04-11 23:14:03.729749,April,2,2023
5350,2023-11-27 23:14:03.729749,November,4,2023
5351,2024-08-16 23:14:03.729749,August,3,2024
5352,2023-08-24 23:14:03.729749,August,3,2023
5353,2024-09-08 23:14:03.729749,September,3,2024
5354,2023-03-19 23:14:03.729749,March,1,2023
5355,2023-09-08 23:14:03.729749,September,3,2023
5356,2023-03-02 23:14:03.729749,March,1,2023
5357,2023-02-10 23:14:03.729749,February,1,2023
5358,2023-06-28 23:14:03.729749,June,2,2023
5359,2023-04-16 23:14:03.729749,April,2,2023
5360,2023-01-14 23:14:03.729749,January,1,2023
5361,2023-10-25 23:14:03.729749,October,4,2023
5362,2024-09-03 23:14:03.729749,September,3,2024
5363,2022-11-16 23:14:03.729749,November,4,2022
5364,2023-07-28 23:14:03.729749,July,3,2023
5365,2024-08-06 23:14:03.729749,August,3,2024
5366,2022-11-30 23:14:03.729749,November,4,2022
5367,2023-01-13 23:14:03.729749,January,1,2023
5368,2024-09-01 23:14:03.729749,September,3,2024
5369,2024-01-12 23:14:03.729749,January,1,2024
5370,2023-03-20 23:14:03.729749,March,1,2023
5371,2023-07-27 23:14:03.729749,July,3,2023
5372,2022-11-07 23:14:03.729749,November,4,2022
5373,2024-03-23 23:14:03.729749,March,1,2024
5374,2023-11-27 23:14:03.729749,November,4,2023
5375,2023-04-25 23:14:03.729749,April,2,2023
5376,2022-11-27 23:14:03.729749,November,4,2022
5377,2023-09-28 23:14:03.729749,September,3,2023
5378,2024-01-04 23:14:03.729749,January,1,2024
5379,2023-03-18 23:14:03.729749,March,1,2023
5380,2023-02-07 23:14:03.729749,February,1,2023
5381,2024-08-23 23:14:03.729749,August,3,2024
5382,2023-05-28 23:14:03.729749,May,2,2023
5383,2024-08-13 23:14:03.729749,August,3,2024
5384,2023-11-29 23:14:03.729749,November,4,2023
5385,2024-07-28 23:14:03.729749,July,3,2024
5386,2024-05-05 23:14:03.729749,May,2,2024
5387,2024-01-22 23:14:03.729749,January,1,2024
5388,2024-06-27 23:14:03.729749,June,2,2024
5389,2023-10-19 23:14:03.729749,October,4,2023
5390,2023-12-03 23:14:03.729749,December,4,2023
5391,2023-10-17 23:14:03.729749,October,4,2023
5392,2024-08-28 23:14:03.729749,August,3,2024
5393,2024-03-31 23:14:03.729749,March,1,2024
5394,2024-04-24 23:14:03.729749,April,2,2024
5395,2024-01-17 23:14:03.729749,January,1,2024
5396,2023-12-30 23:14:03.729749,December,4,2023
5397,2024-05-21 23:14:03.729749,May,2,2024
5398,2024-04-11 23:14:03.729749,April,2,2024
5399,2024-01-21 23:14:03.729749,January,1,2024
5400,2023-09-12 23:14:03.729749,September,3,2023
5401,2022-12-30 23:14:03.729749,December,4,2022
5402,2023-09-20 23:14:03.729749,September,3,2023
5403,2023-07-21 23:14:03.729749,July,3,2023
5404,2024-07-12 23:14:03.729749,July,3,2024
5405,2024-08-24 23:14:03.729749,August,3,2024
5406,2023-03-08 23:14:03.729749,March,1,2023
